file,seq_id,process_id,parameters,length,leading_gaps,trailing_gaps,internal_gaps,ambiguous_bases,longest_stretch,barcode_length,barcode_ambiguous_bases,barcode_longest_stretch,barcode_rank,full_rank,best_sequence,selected_full_fasta,selected_barcode_fasta
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3018-24_r_1_s_100_BSNTN3018-24_merge,BSNTN3018-24,r_1_s_100_BSNTN3018-24_merge,1524,3,18,3,0,1365,661,0,559,2,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3018-24_r_1.3_s_50_BSNTN3018-24_merge,BSNTN3018-24,r_1.3_s_50_BSNTN3018-24_merge,1524,3,24,15,0,1311,661,0,559,2,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3018-24_r_1.5_s_50_BSNTN3018-24_merge,BSNTN3018-24,r_1.5_s_50_BSNTN3018-24_merge,1524,3,105,75,0,1182,661,0,538,2,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3019-24_r_1_s_50_BSNTN3019-24_merge,BSNTN3019-24,r_1_s_50_BSNTN3019-24_merge,1560,9,69,57,68,495,661,21,465,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3018-24_r_1.3_s_100_BSNTN3018-24_merge,BSNTN3018-24,r_1.3_s_100_BSNTN3018-24_merge,1524,3,72,3,0,1311,661,0,559,2,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3019-24_r_1_s_100_BSNTN3019-24_merge,BSNTN3019-24,r_1_s_100_BSNTN3019-24_merge,1560,12,189,36,39,492,661,14,465,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3019-24_r_1.3_s_50_BSNTN3019-24_merge,BSNTN3019-24,r_1.3_s_50_BSNTN3019-24_merge,1560,9,72,225,24,351,661,19,351,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3018-24_r_1.5_s_100_BSNTN3018-24_merge,BSNTN3018-24,r_1.5_s_100_BSNTN3018-24_merge,1524,3,180,33,0,1182,661,0,538,2,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3019-24_r_1.3_s_100_BSNTN3019-24_merge,BSNTN3019-24,r_1.3_s_100_BSNTN3019-24_merge,1560,12,222,174,7,258,661,6,243,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3019-24_r_1.5_s_50_BSNTN3019-24_merge,BSNTN3019-24,r_1.5_s_50_BSNTN3019-24_merge,1560,12,222,561,16,147,661,10,106,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3019-24_r_1.5_s_100_BSNTN3019-24_merge,BSNTN3019-24,r_1.5_s_100_BSNTN3019-24_merge,1560,594,222,321,0,126,661,0,96,4,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3020-24_r_1_s_50_BSNTN3020-24_merge,BSNTN3020-24,r_1_s_50_BSNTN3020-24_merge,1524,0,0,3,9,1383,661,3,559,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3020-24_r_1.3_s_50_BSNTN3020-24_merge,BSNTN3020-24,r_1.3_s_50_BSNTN3020-24_merge,1524,0,18,9,2,1320,661,0,559,2,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3020-24_r_1_s_100_BSNTN3020-24_merge,BSNTN3020-24,r_1_s_100_BSNTN3020-24_merge,1524,0,6,3,1,1377,661,1,559,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3020-24_r_1.5_s_50_BSNTN3020-24_merge,BSNTN3020-24,r_1.5_s_50_BSNTN3020-24_merge,1524,3,24,60,0,1269,661,0,550,2,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3020-24_r_1.3_s_100_BSNTN3020-24_merge,BSNTN3020-24,r_1.3_s_100_BSNTN3020-24_merge,1524,0,63,3,0,1320,661,0,559,2,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3020-24_r_1.5_s_100_BSNTN3020-24_merge,BSNTN3020-24,r_1.5_s_100_BSNTN3020-24_merge,1524,3,111,12,0,1263,661,0,550,2,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3021-24_r_1_s_100_BSNTN3021-24_merge,BSNTN3021-24,r_1_s_100_BSNTN3021-24_merge,1524,0,81,3,0,927,661,0,474,3,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3021-24_r_1.3_s_100_BSNTN3021-24_merge,BSNTN3021-24,r_1.3_s_100_BSNTN3021-24_merge,1524,0,81,0,1,1443,661,1,661,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3021-24_r_1_s_50_BSNTN3021-24_merge,BSNTN3021-24,r_1_s_50_BSNTN3021-24_merge,1524,0,3,18,9,927,661,0,474,3,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3021-24_r_1.3_s_50_BSNTN3021-24_merge,BSNTN3021-24,r_1.3_s_50_BSNTN3021-24_merge,1524,0,81,0,7,1443,661,7,661,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3021-24_r_1.5_s_100_BSNTN3021-24_merge,BSNTN3021-24,r_1.5_s_100_BSNTN3021-24_merge,1524,0,198,174,5,396,661,0,396,3,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3021-24_r_1.5_s_50_BSNTN3021-24_merge,BSNTN3021-24,r_1.5_s_50_BSNTN3021-24_merge,1524,0,114,165,10,396,661,0,396,3,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3022-24_r_1_s_50_BSNTN3022-24_merge,BSNTN3022-24,r_1_s_50_BSNTN3022-24_merge,1524,0,3,0,38,1521,661,28,661,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3022-24_r_1_s_100_BSNTN3022-24_merge,BSNTN3022-24,r_1_s_100_BSNTN3022-24_merge,1524,6,96,0,5,1422,661,5,661,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3022-24_r_1.3_s_100_BSNTN3022-24_merge,BSNTN3022-24,r_1.3_s_100_BSNTN3022-24_merge,1524,6,189,138,0,651,661,0,324,3,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3022-24_r_1.3_s_50_BSNTN3022-24_merge,BSNTN3022-24,r_1.3_s_50_BSNTN3022-24_merge,1524,0,9,153,23,825,661,13,324,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3022-24_r_1.5_s_50_BSNTN3022-24_merge,BSNTN3022-24,r_1.5_s_50_BSNTN3022-24_merge,1524,6,219,402,9,249,661,9,175,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3022-24_r_1.5_s_100_BSNTN3022-24_merge,BSNTN3022-24,r_1.5_s_100_BSNTN3022-24_merge,1524,198,414,327,0,207,661,0,133,4,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3023-24_r_1_s_100_BSNTN3023-24_merge,BSNTN3023-24,r_1_s_100_BSNTN3023-24_merge,1524,3,81,3,0,924,661,0,477,3,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3023-24_r_1.3_s_50_BSNTN3023-24_merge,BSNTN3023-24,r_1.3_s_50_BSNTN3023-24_merge,1524,0,24,6,8,1461,661,8,661,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3023-24_r_1_s_50_BSNTN3023-24_merge,BSNTN3023-24,r_1_s_50_BSNTN3023-24_merge,1524,0,3,0,27,1521,661,15,661,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3023-24_r_1.3_s_100_BSNTN3023-24_merge,BSNTN3023-24,r_1.3_s_100_BSNTN3023-24_merge,1524,6,81,3,0,924,661,0,477,3,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3023-24_r_1.5_s_100_BSNTN3023-24_merge,BSNTN3023-24,r_1.5_s_100_BSNTN3023-24_merge,1524,162,171,129,0,378,661,0,171,4,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3023-24_r_1.5_s_50_BSNTN3023-24_merge,BSNTN3023-24,r_1.5_s_50_BSNTN3023-24_merge,1524,6,24,180,6,378,661,6,175,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3024-24_r_1_s_100_BSNTN3024-24_merge,BSNTN3024-24,r_1_s_100_BSNTN3024-24_merge,1524,0,51,0,13,1473,661,3,661,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3024-24_r_1.3_s_50_BSNTN3024-24_merge,BSNTN3024-24,r_1.3_s_50_BSNTN3024-24_merge,1524,0,3,63,32,906,661,24,471,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3024-24_r_1_s_50_BSNTN3024-24_merge,BSNTN3024-24,r_1_s_50_BSNTN3024-24_merge,1524,0,3,0,71,1521,661,39,661,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3024-24_r_1.5_s_100_BSNTN3024-24_merge,BSNTN3024-24,r_1.5_s_100_BSNTN3024-24_merge,1524,0,195,351,5,228,661,1,183,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3025-24_r_1_s_50_BSNTN3025-24_merge,BSNTN3025-24,r_1_s_50_BSNTN3025-24_merge,1524,0,3,24,10,1446,661,9,661,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3024-24_r_1.5_s_50_BSNTN3024-24_merge,BSNTN3024-24,r_1.5_s_50_BSNTN3024-24_merge,1524,0,195,219,27,405,661,16,252,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3025-24_r_1.3_s_100_BSNTN3025-24_merge,BSNTN3025-24,r_1.3_s_100_BSNTN3025-24_merge,1524,0,102,0,0,1422,661,0,661,1,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3025-24_r_1_s_100_BSNTN3025-24_merge,BSNTN3025-24,r_1_s_100_BSNTN3025-24_merge,1524,0,78,0,0,1446,661,0,661,1,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3025-24_r_1.5_s_50_BSNTN3025-24_merge,BSNTN3025-24,r_1.5_s_50_BSNTN3025-24_merge,1524,0,171,87,3,615,661,3,375,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3026-24_r_1_s_50_BSNTN3026-24_merge,BSNTN3026-24,r_1_s_50_BSNTN3026-24_merge,1524,0,0,12,90,1455,661,51,661,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3025-24_r_1.5_s_100_BSNTN3025-24_merge,BSNTN3025-24,r_1.5_s_100_BSNTN3025-24_merge,1524,0,195,123,0,594,661,0,375,3,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3025-24_r_1.3_s_50_BSNTN3025-24_merge,BSNTN3025-24,r_1.3_s_50_BSNTN3025-24_merge,1524,0,81,0,4,1443,661,4,661,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3026-24_r_1_s_100_BSNTN3026-24_merge,BSNTN3026-24,r_1_s_100_BSNTN3026-24_merge,1524,0,81,0,55,1443,661,36,661,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3026-24_r_1.3_s_50_BSNTN3026-24_merge,BSNTN3026-24,r_1.3_s_50_BSNTN3026-24_merge,1524,0,21,78,23,720,661,18,417,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3024-24_r_1.3_s_100_BSNTN3024-24_merge,BSNTN3024-24,r_1.3_s_100_BSNTN3024-24_merge,1524,0,126,3,5,885,661,5,471,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3026-24_r_1.3_s_100_BSNTN3026-24_merge,BSNTN3026-24,r_1.3_s_100_BSNTN3026-24_merge,1524,0,114,42,22,720,661,20,417,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3026-24_r_1.5_s_50_BSNTN3026-24_merge,BSNTN3026-24,r_1.5_s_50_BSNTN3026-24_merge,1524,0,21,534,38,342,661,13,159,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3026-24_r_1.5_s_100_BSNTN3026-24_merge,BSNTN3026-24,r_1.5_s_100_BSNTN3026-24_merge,1524,180,204,459,2,195,661,1,147,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3027-24_r_1_s_50_BSNTN3027-24_merge,BSNTN3027-24,r_1_s_50_BSNTN3027-24_merge,1524,6,3,3,36,1380,661,18,559,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3027-24_r_1.3_s_50_BSNTN3027-24_merge,BSNTN3027-24,r_1.3_s_50_BSNTN3027-24_merge,1524,6,114,9,4,1254,661,3,544,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3027-24_r_1_s_100_BSNTN3027-24_merge,BSNTN3027-24,r_1_s_100_BSNTN3027-24_merge,1524,6,15,3,0,1368,661,0,559,2,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3027-24_r_1.3_s_100_BSNTN3027-24_merge,BSNTN3027-24,r_1.3_s_100_BSNTN3027-24_merge,1524,6,126,15,1,1236,661,0,538,2,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3027-24_r_1.5_s_50_BSNTN3027-24_merge,BSNTN3027-24,r_1.5_s_50_BSNTN3027-24_merge,1524,6,126,39,8,855,661,1,538,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3028-24_r_1.3_s_50_BSNTN3028-24_merge,BSNTN3028-24,r_1.3_s_50_BSNTN3028-24_merge,1524,6,3,33,10,1404,661,4,661,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3028-24_r_1_s_100_BSNTN3028-24_merge,BSNTN3028-24,r_1_s_100_BSNTN3028-24_merge,1524,6,60,0,0,1458,661,0,661,1,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3028-24_r_1_s_50_BSNTN3028-24_merge,BSNTN3028-24,r_1_s_50_BSNTN3028-24_merge,1524,6,0,0,3,1518,661,0,661,1,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3028-24_r_1.3_s_100_BSNTN3028-24_merge,BSNTN3028-24,r_1.3_s_100_BSNTN3028-24_merge,1524,6,126,0,0,1392,661,0,661,1,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3028-24_r_1.5_s_50_BSNTN3028-24_merge,BSNTN3028-24,r_1.5_s_50_BSNTN3028-24_merge,1524,6,24,219,21,402,661,10,402,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3027-24_r_1.5_s_100_BSNTN3027-24_merge,BSNTN3027-24,r_1.5_s_100_BSNTN3027-24_merge,1524,6,126,63,0,831,661,0,538,2,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3028-24_r_1.5_s_100_BSNTN3028-24_merge,BSNTN3028-24,r_1.5_s_100_BSNTN3028-24_merge,1524,6,180,279,0,402,661,0,402,3,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3029-24_r_1_s_50_BSNTN3029-24_merge,BSNTN3029-24,r_1_s_50_BSNTN3029-24_merge,1524,0,9,18,82,1443,661,46,661,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3029-24_r_1_s_100_BSNTN3029-24_merge,BSNTN3029-24,r_1_s_100_BSNTN3029-24_merge,1524,18,102,6,11,780,661,10,553,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3029-24_r_1.3_s_50_BSNTN3029-24_merge,BSNTN3029-24,r_1.3_s_50_BSNTN3029-24_merge,1524,51,18,138,20,759,661,6,532,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3029-24_r_1.3_s_100_BSNTN3029-24_merge,BSNTN3029-24,r_1.3_s_100_BSNTN3029-24_merge,1524,168,108,84,13,414,661,13,351,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3029-24_r_1.5_s_100_BSNTN3029-24_merge,BSNTN3029-24,r_1.5_s_100_BSNTN3029-24_merge,1524,180,168,636,4,162,661,0,132,4,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3030-24_r_1_s_50_BSNTN3030-24_merge,BSNTN3030-24,r_1_s_50_BSNTN3030-24_merge,1533,0,3,0,0,1530,661,0,661,1,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3029-24_r_1.5_s_50_BSNTN3029-24_merge,BSNTN3029-24,r_1.5_s_50_BSNTN3029-24_merge,1524,180,168,522,15,162,661,9,132,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3030-24_r_1.3_s_50_BSNTN3030-24_merge,BSNTN3030-24,r_1.3_s_50_BSNTN3030-24_merge,1533,0,18,0,0,1515,661,0,661,1,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3030-24_r_1.3_s_100_BSNTN3030-24_merge,BSNTN3030-24,r_1.3_s_100_BSNTN3030-24_merge,1533,0,18,0,0,1515,661,0,661,1,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3030-24_r_1.5_s_50_BSNTN3030-24_merge,BSNTN3030-24,r_1.5_s_50_BSNTN3030-24_merge,1533,0,60,6,0,1011,661,0,417,3,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3030-24_r_1.5_s_100_BSNTN3030-24_merge,BSNTN3030-24,r_1.5_s_100_BSNTN3030-24_merge,1533,0,60,6,0,1011,661,0,417,3,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3031-24_r_1_s_50_BSNTN3031-24_merge,BSNTN3031-24,r_1_s_50_BSNTN3031-24_merge,1524,0,0,0,34,1524,661,2,661,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3030-24_r_1_s_100_BSNTN3030-24_merge,BSNTN3030-24,r_1_s_100_BSNTN3030-24_merge,1533,0,3,0,0,1530,661,0,661,1,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3031-24_r_1_s_100_BSNTN3031-24_merge,BSNTN3031-24,r_1_s_100_BSNTN3031-24_merge,1524,0,81,0,0,1443,661,0,661,1,1,yes,yes,yes
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3031-24_r_1.5_s_50_BSNTN3031-24_merge,BSNTN3031-24,r_1.5_s_50_BSNTN3031-24_merge,1524,0,60,312,37,255,661,15,255,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3031-24_r_1.3_s_50_BSNTN3031-24_merge,BSNTN3031-24,r_1.3_s_50_BSNTN3031-24_merge,1524,0,0,27,28,909,661,9,462,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3031-24_r_1.3_s_100_BSNTN3031-24_merge,BSNTN3031-24,r_1.3_s_100_BSNTN3031-24_merge,1524,0,141,12,2,870,661,1,462,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/merge_mode/consensus/YB-4226_snpseq01200_plate00235_merge.fasta,BSNTN3031-24_r_1.5_s_100_BSNTN3031-24_merge,BSNTN3031-24,r_1.5_s_100_BSNTN3031-24_merge,1524,0,195,357,8,240,661,8,240,5,2,no,no,no
